"mov_id","mov_idusuario","mov_concepto","mov_importe","mov_tipo","mov_estado","mov_fechaalta"
"3364","346","Cita Ashley 17/01","-200","200","A","2022-01-17"
"3366","447","Cita Abril 18/01","-90","200","A","2022-01-18"
"3367","297","Cita abril 19/01","-110","200","A","2022-01-19"
"3368","441","Cita Abril 20/01","-130","200","A","2022-01-20"
"3369","359","Cita ashley 21/01","-90","200","A","2022-01-21"
"3370","303","Cita Abril 21/01","-110","200","A","2022-01-21"
"3371","416","Compra puntos 21/01/22","300","100","A","2022-01-21"
"3372","416","Cita lucia 21/01","-140","200","A","2022-01-21"
"3373","428","cita media hora","-90","200","A","2022-01-21"
"3384","416","cita Yazmin 7/01","9","100","A","2022-01-21"
"3375","156","cita lucia 17/01","14","100","A","2022-01-21"
"3377","36","cita ashley 17/01","14","100","A","2022-01-21"
"3378","497","cita Yazmin dia del socio","14","100","A","2022-01-21"
"3379","293","cita paula 17/01","9","100","A","2022-01-21"
"3380","289","cita ana 19/01","11","100","A","2022-01-21"
"3381","289","expe spalumi ana","20","100","A","2022-01-21"
"3382","502","cita lucia 17/01","9","100","A","2022-01-21"
"3383","417","cita ashley 18/01 dia dels socio","14","100","A","2022-01-21"
"3385","225","Cita Katrina 21/01","-110","200","A","2022-01-21"
"3386","496","Cita ashley 22/01/22","-110","200","A","2022-01-22"
"3387","144","Compra puntos 22/01","600","100","A","2022-01-22"
"3388","144","Cita Aurora 22/01","-130","200","A","2022-01-22"
"3389","253","Cita Ashley 22/01","-110","200","A","2022-01-22"
"3390","18","Cita cristina 24/01/22","-140","200","A","2022-01-24"
"3391","496","cita Jimena 24/01","11","100","A","2022-01-25"
"3392","436","cita lucia 20/01","11","100","A","2022-01-25"
"3393","388","cita zoe 21/01","9","100","A","2022-01-25"
"3394","504","cita Veronica 22/01","9","100","A","2022-01-25"
"3395","447","Cita Cristina 25/01","-90","200","A","2022-01-25"
"3398","437","cita lucia 25/01","-20","200","A","2022-01-25"
"3397","437","Cita Lucia 25/01","-90","200","A","2022-01-25"
"3399","437","Compra puntos 25/01","500","100","A","2022-01-25"
"3400","289","Cita Paula 25/01","-90","200","A","2022-01-25"
"3401","297","Cita Clara 25/01","-110","200","A","2022-01-25"
"3402","437","Cita Lucia 27/01","-90","200","A","2022-01-27"
"3403","447","Cita Helena 28/01","-110","200","A","2022-01-28"
"3404","284","Cita Clara 29/01","-110","200","A","2022-01-29"
"3405","253","Cita Clara 29/01","-105","200","A","2022-01-29"
"3406","144","Cita Victoria 29/01","-130","200","A","2022-01-29"
"3407","416","Cita Clara 29/01","-110","200","A","2022-01-29"
"3408","297","Cita Adriana 31/01","-110","200","A","2022-01-31"
"3409","526","bienvenida","15","100","A","2022-02-01"
"3410","526","cita Helena 31/01","14","100","A","2022-02-01"
"3411","269","cita Cristina 25/01","15","100","A","2022-02-01"
"3412","50","cita cristina 26/01","14","100","A","2022-02-01"
"3413","527","bienvenida","15","100","A","2022-02-01"
"3414","527","Cita Cloe 10/01","14","100","A","2022-02-01"
"3415","527","Cita Abril 12/01","14","100","A","2022-02-01"
"3416","527","Cita Abril 17/01","14","100","A","2022-02-01"
"3417","527","Cita Paula 26/01","14","100","A","2022-02-01"
"3418","527","Cita Clara 31/01","14","100","A","2022-02-01"
"3419","36","Cita Ashley 31/01","26","100","A","2022-02-01"
"3421","449","cita Sonia 27/01","15","100","A","2022-02-01"
"3422","502","cita Lucia 28/01","14","100","A","2022-02-01"
"3423","204","Cita sorpresa 27/01","30","100","A","2022-02-01"
"3424","156","cita Lucia 26/01","14","100","A","2022-02-01"
"3425","523","bienvenida","15","100","A","2022-02-01"
"3426","523","cita Clara 26/01","14","100","A","2022-02-01"
"3427","523","Cita Jimena 31/01","14","100","A","2022-02-01"
"3468","225","cita Katrina 28/01","-110","200","A","2022-02-11"
"3429","359","Cita aroa 02/02","-90","200","A","2022-02-02"
"3430","350","Cita cloe 03/02","-260","200","A","2022-02-03"
"3431","25","Cita Lucia 28/01","9","100","A","2022-02-03"
"3432","36","cita Ashley 1/02","39","100","A","2022-02-03"
"3433","496","cita Jimena 1/02","19","100","A","2022-02-03"
"3434","496","Regalo puntos por molestias ocasionadas cita Jimen","30","100","A","2022-02-03"
"3435","303","Cita helena 03/02","-110","200","A","2022-02-03"
"3436","25","cita Katrina .3/02","9","100","A","2022-02-04"
"3438","225","Cita Katrina4/2","-130","200","A","2022-02-04"
"3441","526","cita malena 70/02","14","100","A","2022-02-08"
"3442","526","cita Aroa 8/02","14","100","A","2022-02-08"
"3443","447","cita Aitana 8/02 dia del socio","14","100","A","2022-02-08"
"3444","289","Cita Ines 7/02","11","100","A","2022-02-08"
"3445","50","cita ines 3/02","14","100","A","2022-02-08"
"3446","289","expe paula spalumi ","20","100","A","2022-02-08"
"3447","447","cita Aroa 5/02","9","100","A","2022-02-08"
"3448","523","cita jimena 5/02","14","100","A","2022-02-08"
"3449","36","cita ashley 4/02","14","100","A","2022-02-08"
"3450","522","bienvenida","15","100","A","2022-02-08"
"3451","522","cita Aurora 8/02 dia del socio","14","100","A","2022-02-08"
"3452","12","duplex lucia aitana ","27","100","A","2022-02-09"
"3453","437","cita katrina 9/02","-130","200","A","2022-02-10"
"3454","359","Cita aroa9/02","-90","200","A","2022-02-10"
"3457","449","cita aitana 11/02","-130","200","A","2022-02-11"
"3456","303","Cita Raquel 10/02","-110","200","A","2022-02-10"
"3458","346","compra puntos promocion oro","700","100","A","2022-02-11"
"3459","499","cita Lucia 8/02 dia del socio","17","100","A","2022-02-11"
"3460","289","expe ines spalumi","20","100","A","2022-02-11"
"3461","36","cita ashley 10/02","14","100","A","2022-02-11"
"3462","156","cita abril 7/02","11","100","A","2022-02-11"
"3463","327","cita aurora 28/12","9","100","A","2022-02-11"
"3464","327","cita paula 4/01","9","100","A","2022-02-11"
"3465","460","puntos caducados por inactividad","-28","200","A","2022-02-11"
"3466","79","puntos caducados por inactividad","-140","200","A","2022-02-11"
"3467","373","puntos caducados por inactividad","-670","200","A","2022-02-11"
"3469","346","cita ashley 11/02","-130","200","A","2022-02-11"
"3470","346","Cita Clara 12/02","-130","200","A","2022-02-12"
"3471","346","cita Raquel 14/02","-130","200","A","2022-02-14"
"3472","346","cita Cristina 14/02","-130","200","A","2022-02-14"
"3473","416","cita Malena 14/02","-110","200","A","2022-02-14"
"3474","50","cita Aroa 11/02","14","100","A","2022-02-14"
"3475","253","cita Ashley 12/02","11","100","A","2022-02-14"
"3476","489","cita Ashley 12/02","14","100","A","2022-02-14"
"3477","523","cita Katrina 12/02","14","100","A","2022-02-14"
"3478","522","cita Aitana 11/02","9","100","A","2022-02-14"
"3479","447","cita Selena 14/02","9","100","A","2022-02-15"
"3480","494","Cita Paula 14/02","-240","200","A","2022-02-15"
"3483","156","cita Jimena dia del socio 15/02","19","100","A","2022-02-15"
"3482","437","cita gloria ","-130","200","A","2022-02-15"
"3484","502","cita Olimpia 13/06","9","100","A","2022-02-16"
"3485","350","cita jimena 16/02","-260","200","A","2022-02-17"
"3486","12","cita Mara 17/02","-90","200","A","2022-02-17"
"3487","523","cita Katrina 16/02","14","100","A","2022-02-18"
"3488","253","Compra puntos19/02 + 2 meses Gold","1000","100","A","2022-02-19"
"3489","253","Cita Helena 19/02/","-130","200","A","2022-02-19"
"3490","437","Cita Katrina 19/02","-130","200","A","2022-02-19"
"3491","293","cita Aurora 18/02","11","100","A","2022-02-21"
"3492","18","Cita abril 21/02","-90","200","A","2022-02-21"
"3493","12","duplex olimpia ines 20/02","18","100","A","2022-02-22"
"3494","297","Compra puntos 24/02","1000","100","A","2022-02-24"
"3495","234","Compra puntos 24/02","1000","100","A","2022-02-24"
"3496","297","Cita Adriana 24/02","-110","200","A","2022-02-24"
"3497","225","cita katrina 25/02","-110","200","A","2022-02-25"
"3498","144","Cita Katrina 26/02","-130","200","A","2022-02-26"
"3499","234","Cita Ines 26/02/","-110","200","A","2022-02-26"
"3500","441","compra puntos 28/02","1000","100","A","2022-02-28"
"3503","32","Cita Ashley 02/03/22","-130","200","A","2022-03-02"
"3502","36","cita Ashley 28/02","-130","200","A","2022-02-28"
"3504","32","Cita Victoria 02/03/22","-130","200","A","2022-03-02"
"3505","496","cita clara 3/03","11","100","A","2022-03-03"
"3506","416","cita abril 28/01","11","100","A","2022-03-03"
"3507","416","cita helena 18/01","11","100","A","2022-03-03"
"3508","523","cita clara 26/02","14","100","A","2022-03-03"
"3509","36","cita ashley 280/02","14","100","A","2022-03-03"
"3510","36","cita ashley 1/03","21","100","A","2022-03-03"
"3511","36","premio sorteo mensual","90","100","A","2022-03-03"
"3512","12","cita cristina dia del socio 1/03","14","100","A","2022-03-03"
"3513","526","cita Lucia 1/03","14","100","A","2022-03-03"
"3514","463","Cita Raquel 1/03 dia del socio","21","100","A","2022-03-03"
"3515","50","cita Selena 21/02","14","100","A","2022-03-03"
"3516","50","cita Aurora 28/02","14","100","A","2022-03-03"
"3517","156","cita Aurora 28/02","11","100","A","2022-03-03"
"3518","496","cita Helena 22/02 dia del socio ","17","100","A","2022-03-03"
"3519","494","cita ines 26/02","26","100","A","2022-03-03"
"3520","379","cita cristina 21/02","9","100","A","2022-03-03"
"3521","379","cita Lucia 27/01","9","100","A","2022-03-03"
"3522","350","cita Aroa 04/03","-260","200","A","2022-03-07"
"3523","144","Cita Katrina 04/03","-130","200","A","2022-03-07"
"3524","441","Cita Ines 07/03","-130","200","A","2022-03-07"
"3525","523","cita helena 4 /03","14","100","A","2022-03-08"
"3526","523","cita helena 7/03","14","100","A","2022-03-08"
"3527","46","cita Ines 6/03","14","100","A","2022-03-08"
"3528","144","cita Helena 18/02","-130","200","A","2022-03-08"
"3529","350","compra puntos 8/03","700","100","A","2022-03-08"
"3530","32","cita Ines 3/03","14","100","A","2022-03-08"
"3531","463","cita abril 4/03","9","100","A","2022-03-08"
"3532","447","cita Isabella 3/03","9","100","A","2022-03-08"
"3533","407","cita ashley 5/03","14","100","A","2022-03-10"
"3534","407","cita Raquel 21/02","14","100","A","2022-03-10"
"3535","502","cita olimpia 5/03","9","100","A","2022-03-10"
"3536","502","cita clara 26/02","9","100","A","2022-03-10"
"3537","447","cita katrina 8/03 dia del socio","14","100","A","2022-03-10"
"3538","303","Cita Isabella 10/03","-110","200","A","2022-03-10"
"3539","144","Cita Amanda 10/03","-110","200","A","2022-03-10"
"3540","447","cita Lucia 10/03","9","100","A","2022-03-11"
"3541","308","Cita Ines 06/03","-190","200","A","2022-03-12"
"3542","253","Cita Olympia 06/03","-130","200","A","2022-03-12"
"3543","32","compra puntos 14/03","1000","100","A","2022-03-14"
"3554","156","regalo compensacion ","100","100","A","2022-03-15"
"3545","32","Cita Katrina 12/03","-130","200","A","2022-03-14"
"3547","253","Cita Ines 13/03","-110","200","A","2022-03-14"
"3548","469","bienvenida","15","100","A","2022-03-15"
"3549","469","cita clara 11/02","14","100","A","2022-03-15"
"3550","469","cita paula 14/02","9","100","A","2022-03-15"
"3551","469","cita clara 28/02","14","100","A","2022-03-15"
"3552","469","clara 3/04","14","100","A","2022-03-15"
"3553","469","clara 11/04","14","100","A","2022-03-15"
"3555","469","cita clara 15/03 dia del socio","21","100","A","2022-03-16"
"3556","50","cita Helena 9/03","14","100","A","2022-03-16"
"3557","523","cita Ines 12/03","14","100","A","2022-03-16"
"3558","502","cita Olimpia 12/03","14","100","A","2022-03-16"
"3559","36","cita ashley 11/03","14","100","A","2022-03-16"
"3560","497","cita lucia 11/03","9","100","A","2022-03-16"
"3561","504","cita raquel 7/03","11","100","A","2022-03-16"
"3562","501","bienvenida","15","100","A","2022-03-16"
"3563","501","cita Abril 11/03","10","100","A","2022-03-16"
"3564","36","cita ashley sin fecha ","-130","200","A","2022-03-16"
"3565","36","cita AShley 16/03","15","100","A","2022-03-16"
"3566","50","cita Abril 16/03","9","100","A","2022-03-16"
"3567","516","Bienvenida","15","100","A","2022-03-16"
"3568","516","duplex sorpresa 16/03","40","100","A","2022-03-16"
"3569","234","Cita Aroa 16/03","-110","200","A","2022-03-16"
"3570","36","cita ashley 17/03","15","100","A","2022-03-18"
"3571","523","Cita Jimena 18/03","-130","200","A","2022-03-19"
"3572","144","Cita Victoria 18/03","-130","200","A","2022-03-19"
"3573","32","Cita Helena 19/03","-130","200","A","2022-03-19"
"3574","253","Cita Olympia 20/03","-110","200","A","2022-03-20"
"3575","12","duplex jimena amanda","20","100","A","2022-03-21"
"3576","509","cita Paula 8/03 dia del socio","17","100","A","2022-03-21"
"3577","417","duplex Helena jimena18/03","20","100","A","2022-03-21"
"3578","469","cita Clara 18/03","15","100","A","2022-03-21"
"3579","526","cita Alba 16/03","14","100","A","2022-03-21"
"3580","498","salida helena 16/03","22","100","A","2022-03-21"
"3581","498","salida helena 16/03","-109","200","A","2022-03-21"
"3584","447","CITA SASHA dia del socio 22/03","14","100","A","2022-03-23"
"3585","289","expe amanda ","20","100","A","2022-03-23"
"3586","289","cita amanda 22/03","11","100","A","2022-03-23"
"3587","447","cita amanda 21/03","9","100","A","2022-03-23"
"3588","289","punto diferencia","1","100","A","2022-03-24"
"3589","531","Bienvenida","15","100","A","2022-03-24"
"3590","531","cita Raquel 24/03","10","100","A","2022-03-24"
"3598","526","cita sasha dia del socio 29/03","22","100","A","2022-03-30"
"3592","441","Cita Olympia 26/03","-130","200","A","2022-03-26"
"3594","144","Cita Alba 26/03","-110","200","A","2022-03-26"
"3599","534","bienvenida","15","100","A","2022-03-30"
"3596","253","Cita Ines 27/03","-130","200","A","2022-03-28"
"3597","234","cita amanda glod 25/3","-20","200","A","2022-03-28"
"3600","534","cita Ines dia dela socio  29/03","18","100","A","2022-03-30"
"3601","534","cita Helena 28/03","10","100","A","2022-03-30"
"3602","50","cita Sasha 23/03","15","100","A","2022-03-30"
"3603","502","cita Amanda 25/03","10","100","A","2022-03-30"
"3604","467","cita ines 24/03","15","100","A","2022-03-30"
"3605","437","cita dulce 27/03","10","100","A","2022-03-30"
"3606","253","Cita Ines 02/04","-130","200","A","2022-04-02"
"3607","289","expe amelie","20","100","A","2022-04-04"
"3608","32","cita Cristina 04/04","-130","200","A","2022-04-04"
"3609","32","Cita Raquel 04/04","-130","200","A","2022-04-04"
"3610","156","Cita Cristina 04/04","-110","200","A","2022-04-04"
"3611","496","Cita ashley 04/04","-90","200","A","2022-04-04"
"3616","437","cita katrina 2/04","15","100","A","2022-04-05"
"3613","526","cita amelie 31/03","15","100","A","2022-04-05"
"3614","526","cita amanda 4/04","15","100","A","2022-04-05"
"3615","523","cita helena 1/04","15","100","A","2022-04-05"
"3617","447","cita ines 2/04","10","100","A","2022-04-05"
"3618","498","cita helena 1/04","15","100","A","2022-04-05"
"3619","36","cita ashley 31/03","15","100","A","2022-04-05"
"3620","36","cita ashley 1/04","15","100","A","2022-04-05"
"3621","527","cita clara 16/03","15","100","A","2022-04-05"
"3622","532","bienvenida","15","100","A","2022-04-05"
"3623","532","cita malena 31/03","10","100","A","2022-04-05"
"3624","501","cita ines 29/03 dia del socio","15","100","A","2022-04-05"
"3625","253","puntos compensados","20","100","A","2022-04-05"
"3626","447","Cita amelie 06/04","-90","200","A","2022-04-07"
"3627","50","cita ashley 5/04","15","100","A","2022-04-08"
"3628","530","bienvenida","15","100","A","2022-04-08"
"3629","530","cita Aroa 6/04","15","100","A","2022-04-08"
"3630","532","cita Abril 6/04","10","100","A","2022-04-08"
"3631","501","cita Aroa 5/04","10","100","A","2022-04-08"
"3632","502","cita Ines 31/03","10","100","A","2022-04-08"
"3635","36","cita ashley 5/04","22","100","A","2022-04-11"
"3634","504","cita paula 8/04","12","100","A","2022-04-11"
"3636","36","cita ashley 8/04","15","100","A","2022-04-11"
"3637","113","cita abril 7/04","10","100","A","2022-04-11"
"3638","113","cita clara 7/04","12","100","A","2022-04-11"
"3639","144","Cita Victoria 11/04","-130","200","A","2022-04-11"
"3640","234","Cita Abril 12/04","-110","200","A","2022-04-12"
"3641","289","expe lina ","20","100","A","2022-04-21"
"3642","289","cita lina dia del socio ","18","100","A","2022-04-21"
"3643","407","cita sasha 2/04","15","100","A","2022-04-21"
"3644","113","cita abril lucia 19/04","24","100","A","2022-04-21"
"3645","113","cita clara 19/04","12","100","A","2022-04-21"
"3646","523","cita mara 8/04","15","100","A","2022-04-21"
"3647","523","cita amanda 15/04","15","100","A","2022-04-21"
"3648","523","cita lucia 18/04","15","100","A","2022-04-21"
"3649","297","Cita Abril 22/04","-140","200","A","2022-04-25"
"3650","297","CVita Lucia 22/04","-140","200","A","2022-04-25"
"3651","297","cita Selena 22/04","-140","200","A","2022-04-25"
"3652","297","cita Ines 21/04","-90","200","A","2022-04-25"
"3653","234","cita cristina 21/04","-110","200","A","2022-04-25"
"3654","144","cita aurora 21/04","-140","200","A","2022-04-25"
"3655","156","cita amelie 20/04","-120","200","A","2022-04-25"
"3687","308","Cita Kiara 28/04","-140","200","A","2022-04-28"
